time: 0.9213430000000002 x: 0.30224609375, y: 1.60546875, z: 1.4208984375
time: 0.9372150000000001 x: 0.306640625, y: 1.611328125, z: 1.427734375
time: 0.9558770000000001 x: 0.2861328125, y: 1.60205078125, z: 1.43115234375
time: 0.9724630000000003 x: 0.28173828125, y: 1.60986328125, z: 1.4140625
time: 0.9924780000000002 x: 0.302734375, y: 1.60498046875, z: 1.4208984375
time: 1.008934 x: 0.2919921875, y: 1.61669921875, z: 1.42529296875
time: 1.0514850000000004 x: 0.28662109375, y: 1.60302734375, z: 1.4169921875
time: 1.0726130000000005 x: 0.27685546875, y: 1.61328125, z: 1.42822265625
time: 1.088717 x: 0.28955078125, y: 1.6103515625, z: 1.431640625
time: 1.1089919999999998 x: 0.28564453125, y: 1.609375, z: 1.4140625
time: 1.1251769999999999 x: 0.29443359375, y: 1.607421875, z: 1.42236328125
time: 1.1440450000000002 x: 0.30859375, y: 1.6142578125, z: 1.42626953125
time: 1.1606610000000002 x: 0.287109375, y: 1.62158203125, z: 1.43310546875
time: 1.1807660000000002 x: 0.2978515625, y: 1.6142578125, z: 1.42724609375
time: 1.196358 x: 0.30224609375, y: 1.59716796875, z: 1.41552734375
time: 1.2153749999999999 x: 0.29638671875, y: 1.6171875, z: 1.4248046875
time: 1.230988 x: 0.283203125, y: 1.60986328125, z: 1.439453125
time: 1.247261 x: 0.29443359375, y: 1.6171875, z: 1.41552734375
time: 1.2652140000000003 x: 0.28076171875, y: 1.6103515625, z: 1.41943359375
time: 1.280957 x: 0.2939453125, y: 1.61181640625, z: 1.41650390625
time: 1.3040330000000004 x: 0.29248046875, y: 1.6259765625, z: 1.42724609375
time: 1.3199389999999998 x: 0.30224609375, y: 1.6181640625, z: 1.4208984375
time: 1.3394649999999997 x: 0.29541015625, y: 1.61279296875, z: 1.42529296875
time: 1.3555020000000004 x: 0.294921875, y: 1.61669921875, z: 1.4287109375
time: 1.3754590000000002 x: 0.3017578125, y: 1.6123046875, z: 1.416015625
time: 1.391261 x: 0.2890625, y: 1.61328125, z: 1.4208984375
time: 1.4114069999999996 x: 0.298828125, y: 1.60498046875, z: 1.41943359375
time: 1.4273879999999997 x: 0.27685546875, y: 1.6142578125, z: 1.4248046875
time: 1.4477070000000003 x: 0.2822265625, y: 1.6162109375, z: 1.42041015625
time: 1.4634210000000003 x: 0.2919921875, y: 1.6201171875, z: 1.41943359375
time: 1.4818240000000005 x: 0.29345703125, y: 1.61376953125, z: 1.42236328125
time: 1.4989160000000004 x: 0.283203125, y: 1.6103515625, z: 1.4267578125
time: 1.5225090000000003 x: 0.2978515625, y: 1.61474609375, z: 1.4228515625
time: 1.5392070000000002 x: 0.29052734375, y: 1.6103515625, z: 1.41796875
time: 1.5582460000000005 x: 0.28564453125, y: 1.60693359375, z: 1.4228515625
time: 1.5747499999999999 x: 0.28955078125, y: 1.609375, z: 1.41943359375
time: 1.5937409999999996 x: 0.28515625, y: 1.6044921875, z: 1.41650390625
time: 1.6099160000000001 x: 0.29150390625, y: 1.62158203125, z: 1.4130859375
time: 1.6346730000000003 x: 0.298828125, y: 1.615234375, z: 1.40576171875
time: 1.6511649999999998 x: 0.29248046875, y: 1.61572265625, z: 1.40869140625
time: 1.671939 x: 0.28173828125, y: 1.61865234375, z: 1.41162109375
time: 1.6970109999999998 x: 0.2900390625, y: 1.61865234375, z: 1.43115234375
time: 1.7135740000000004 x: 0.29345703125, y: 1.615234375, z: 1.4208984375
time: 1.7333619999999996 x: 0.3056640625, y: 1.60693359375, z: 1.42626953125
time: 1.7490100000000002 x: 0.29052734375, y: 1.61767578125, z: 1.4248046875
time: 1.7678960000000004 x: 0.29443359375, y: 1.62451171875, z: 1.4208984375
time: 1.7841430000000003 x: 0.28125, y: 1.6201171875, z: 1.419921875
time: 1.80058 x: 0.2880859375, y: 1.6025390625, z: 1.4228515625
time: 1.8197280000000005 x: 0.28955078125, y: 1.61328125, z: 1.43017578125
time: 1.8365869999999997 x: 0.2919921875, y: 1.60791015625, z: 1.4208984375
time: 1.856389 x: 0.29443359375, y: 1.59619140625, z: 1.41943359375
time: 1.8721889999999997 x: 0.279296875, y: 1.6025390625, z: 1.41943359375
time: 1.8905960000000004 x: 0.2978515625, y: 1.61767578125, z: 1.421875
time: 1.9072399999999998 x: 0.296875, y: 1.6083984375, z: 1.4248046875
time: 1.9499579999999996 x: 0.29931640625, y: 1.60595703125, z: 1.41552734375
time: 1.975193 x: 0.29052734375, y: 1.62451171875, z: 1.419921875
time: 1.9921249999999997 x: 0.2880859375, y: 1.607421875, z: 1.4130859375
time: 2.01133 x: 0.2880859375, y: 1.6044921875, z: 1.4228515625
time: 2.028195 x: 0.2861328125, y: 1.6083984375, z: 1.431640625
time: 2.046264 x: 0.2939453125, y: 1.61328125, z: 1.419921875
time: 2.062666 x: 0.29541015625, y: 1.61376953125, z: 1.4169921875
time: 2.0824480000000003 x: 0.2890625, y: 1.61474609375, z: 1.419921875
time: 2.097898 x: 0.2783203125, y: 1.6103515625, z: 1.41845703125
time: 2.1179750000000004 x: 0.2890625, y: 1.611328125, z: 1.42529296875
time: 2.1337070000000002 x: 0.2958984375, y: 1.60498046875, z: 1.42919921875
time: 2.15325 x: 0.28369140625, y: 1.61328125, z: 1.416015625
time: 2.169123 x: 0.29345703125, y: 1.60791015625, z: 1.41455078125
time: 2.1888680000000003 x: 0.29052734375, y: 1.60986328125, z: 1.42626953125
time: 2.205526 x: 0.29736328125, y: 1.62109375, z: 1.41796875
time: 2.2254129999999996 x: 0.2861328125, y: 1.591796875, z: 1.419921875
time: 2.241586 x: 0.28466796875, y: 1.6142578125, z: 1.42919921875
time: 2.2814759999999996 x: 0.29296875, y: 1.60107421875, z: 1.42724609375
time: 2.3026920000000004 x: 0.30224609375, y: 1.60791015625, z: 1.4189453125
time: 2.319356 x: 0.29296875, y: 1.6162109375, z: 1.42578125
time: 2.3388160000000005 x: 0.29052734375, y: 1.61181640625, z: 1.4296875
time: 2.35482 x: 0.279296875, y: 1.61328125, z: 1.42529296875
time: 2.373399 x: 0.2939453125, y: 1.6044921875, z: 1.4326171875
time: 2.3896819999999996 x: 0.29150390625, y: 1.61767578125, z: 1.4130859375
time: 2.405665 x: 0.29296875, y: 1.61279296875, z: 1.42578125
time: 2.424187 x: 0.296875, y: 1.61962890625, z: 1.42333984375
time: 2.4397659999999997 x: 0.28955078125, y: 1.62646484375, z: 1.42431640625
time: 2.4597360000000004 x: 0.2802734375, y: 1.61328125, z: 1.427734375
time: 2.4756210000000003 x: 0.28173828125, y: 1.6181640625, z: 1.41943359375
time: 2.4945969999999997 x: 0.28515625, y: 1.60693359375, z: 1.41259765625
time: 2.511355 x: 0.28125, y: 1.6044921875, z: 1.423828125
time: 2.5325940000000005 x: 0.294921875, y: 1.61181640625, z: 1.42822265625
time: 2.5491010000000003 x: 0.2900390625, y: 1.60498046875, z: 1.42724609375
time: 2.568429 x: 0.28857421875, y: 1.6142578125, z: 1.42431640625
time: 2.584015 x: 0.296875, y: 1.61572265625, z: 1.41259765625
time: 2.6040470000000004 x: 0.2958984375, y: 1.60986328125, z: 1.42626953125
time: 2.619835 x: 0.291015625, y: 1.6103515625, z: 1.4189453125
time: 2.6389510000000005 x: 0.296875, y: 1.6103515625, z: 1.43310546875
time: 2.655035 x: 0.2861328125, y: 1.60888671875, z: 1.4189453125
time: 2.6749609999999997 x: 0.287109375, y: 1.60595703125, z: 1.41943359375
time: 2.6915190000000004 x: 0.29931640625, y: 1.61279296875, z: 1.423828125
time: 2.735118 x: 0.28173828125, y: 1.61865234375, z: 1.4189453125
time: 2.7519280000000004 x: 0.296875, y: 1.59765625, z: 1.419921875
time: 2.7717359999999998 x: 0.279296875, y: 1.59765625, z: 1.4208984375
time: 2.7884089999999997 x: 0.2939453125, y: 1.60400390625, z: 1.43408203125
time: 2.807372 x: 0.29833984375, y: 1.615234375, z: 1.427734375
time: 2.824222 x: 0.2880859375, y: 1.6103515625, z: 1.4189453125
time: 2.8416569999999997 x: 0.29833984375, y: 1.60302734375, z: 1.4130859375
time: 2.857723 x: 0.2978515625, y: 1.609375, z: 1.4267578125
time: 2.90111 x: 0.294921875, y: 1.60986328125, z: 1.41650390625
time: 2.9227619999999996 x: 0.28173828125, y: 1.611328125, z: 1.42138671875
time: 2.939742 x: 0.28662109375, y: 1.61181640625, z: 1.4140625
time: 2.958692 x: 0.29443359375, y: 1.6083984375, z: 1.419921875
time: 2.9752009999999993 x: 0.28466796875, y: 1.60302734375, z: 1.4248046875
time: 3.0169559999999995 x: 0.28173828125, y: 1.61767578125, z: 1.42333984375
time: 3.0421500000000004 x: 0.29443359375, y: 1.5986328125, z: 1.4228515625
time: 3.0589769999999996 x: 0.29833984375, y: 1.60107421875, z: 1.4306640625
time: 3.0783080000000007 x: 0.29638671875, y: 1.6083984375, z: 1.416015625
time: 3.0941800000000006 x: 0.29345703125, y: 1.6123046875, z: 1.416015625
time: 3.114878 x: 0.28515625, y: 1.6123046875, z: 1.42138671875
time: 3.1309060000000004 x: 0.3076171875, y: 1.6171875, z: 1.42578125
time: 3.1511559999999994 x: 0.31103515625, y: 1.62744140625, z: 1.412109375
time: 3.1673590000000003 x: 0.28466796875, y: 1.6044921875, z: 1.419921875
time: 3.185963 x: 0.29150390625, y: 1.61279296875, z: 1.42333984375
time: 3.202439000000001 x: 0.2890625, y: 1.61083984375, z: 1.419921875
time: 3.2227690000000004 x: 0.29150390625, y: 1.60009765625, z: 1.435546875
time: 3.2386310000000007 x: 0.28369140625, y: 1.61474609375, z: 1.423828125
time: 3.258401 x: 0.30615234375, y: 1.6123046875, z: 1.42724609375
time: 3.2741560000000005 x: 0.30224609375, y: 1.61474609375, z: 1.421875
time: 3.314032 x: 0.29345703125, y: 1.6201171875, z: 1.4296875
time: 3.3314829999999995 x: 0.2919921875, y: 1.61328125, z: 1.42578125
time: 3.35138 x: 0.30810546875, y: 1.60595703125, z: 1.41943359375
time: 3.3679069999999998 x: 0.28125, y: 1.6162109375, z: 1.4130859375
time: 3.387657999999999 x: 0.29443359375, y: 1.60009765625, z: 1.41845703125
time: 3.407222 x: 0.28564453125, y: 1.6044921875, z: 1.41796875
time: 3.4237010000000003 x: 0.29443359375, y: 1.61572265625, z: 1.42236328125
time: 3.4430260000000006 x: 0.302734375, y: 1.6123046875, z: 1.4248046875
time: 3.459968000000001 x: 0.2861328125, y: 1.6142578125, z: 1.431640625
time: 3.4798090000000004 x: 0.2919921875, y: 1.60888671875, z: 1.43408203125
time: 3.496078 x: 0.291015625, y: 1.60205078125, z: 1.4267578125
time: 3.5386420000000003 x: 0.2919921875, y: 1.6064453125, z: 1.4111328125
time: 3.5599060000000007 x: 0.296875, y: 1.6083984375, z: 1.42138671875
time: 3.5766339999999994 x: 0.29052734375, y: 1.6201171875, z: 1.4248046875
time: 3.5955640000000004 x: 0.28173828125, y: 1.603515625, z: 1.4130859375
time: 3.612792 x: 0.28564453125, y: 1.607421875, z: 1.4248046875
time: 3.632226 x: 0.28125, y: 1.6103515625, z: 1.41845703125
time: 3.6488629999999995 x: 0.2900390625, y: 1.61572265625, z: 1.4208984375
time: 3.668883 x: 0.28759765625, y: 1.603515625, z: 1.42041015625
time: 3.6844530000000004 x: 0.29931640625, y: 1.6044921875, z: 1.43115234375
time: 3.7050779999999994 x: 0.2919921875, y: 1.63330078125, z: 1.42236328125
time: 3.7216049999999994 x: 0.2900390625, y: 1.60888671875, z: 1.4140625
time: 3.7458470000000004 x: 0.29296875, y: 1.60498046875, z: 1.4228515625
time: 3.7615740000000004 x: 0.291015625, y: 1.60205078125, z: 1.42578125
time: 3.7858329999999993 x: 0.29443359375, y: 1.60546875, z: 1.42431640625
time: 3.801977 x: 0.2802734375, y: 1.60986328125, z: 1.4267578125
time: 3.8228940000000007 x: 0.2890625, y: 1.60986328125, z: 1.416015625
time: 3.8394570000000003 x: 0.2939453125, y: 1.6103515625, z: 1.42724609375
time: 3.8813199999999997 x: 0.28271484375, y: 1.62109375, z: 1.40478515625
time: 3.9073909999999996 x: 0.2919921875, y: 1.609375, z: 1.427734375
time: 3.9813289999999997 x: 0.28515625, y: 1.6064453125, z: 1.41259765625
time: 4.002686 x: 0.287109375, y: 1.6142578125, z: 1.40771484375
time: 4.0192369999999995 x: 0.29248046875, y: 1.607421875, z: 1.42578125
time: 4.039026000000001 x: 0.28955078125, y: 1.61669921875, z: 1.4296875
time: 4.05526 x: 0.29052734375, y: 1.61767578125, z: 1.4306640625
time: 4.074658 x: 0.298828125, y: 1.61669921875, z: 1.41015625
time: 4.091401 x: 0.287109375, y: 1.61669921875, z: 1.41357421875
time: 4.109146 x: 0.28466796875, y: 1.60888671875, z: 1.41552734375
time: 4.125673 x: 0.30029296875, y: 1.611328125, z: 1.42626953125
time: 4.16725 x: 0.29931640625, y: 1.61181640625, z: 1.4091796875
time: 4.185095 x: 0.29736328125, y: 1.6103515625, z: 1.4248046875
time: 4.205972999999999 x: 0.28955078125, y: 1.60107421875, z: 1.42138671875
time: 4.223033 x: 0.27978515625, y: 1.60498046875, z: 1.42529296875
time: 4.241573 x: 0.29833984375, y: 1.6123046875, z: 1.4208984375
time: 4.2572529999999995 x: 0.294921875, y: 1.615234375, z: 1.416015625
time: 4.2767919999999995 x: 0.294921875, y: 1.6064453125, z: 1.423828125
time: 4.292929999999999 x: 0.28369140625, y: 1.6064453125, z: 1.42626953125
time: 4.335799000000001 x: 0.2998046875, y: 1.60888671875, z: 1.423828125
time: 4.357285999999999 x: 0.29052734375, y: 1.61376953125, z: 1.43115234375
time: 4.374562 x: 0.27783203125, y: 1.61083984375, z: 1.41552734375
time: 4.393794000000001 x: 0.2880859375, y: 1.6083984375, z: 1.42529296875
time: 4.410169000000001 x: 0.29345703125, y: 1.6123046875, z: 1.4345703125
time: 4.429567 x: 0.2880859375, y: 1.61865234375, z: 1.42431640625
time: 4.446127 x: 0.28857421875, y: 1.61572265625, z: 1.42236328125
time: 4.465102000000001 x: 0.28564453125, y: 1.59716796875, z: 1.4169921875
time: 4.480928 x: 0.29638671875, y: 1.6083984375, z: 1.4248046875
time: 4.499806 x: 0.2939453125, y: 1.5986328125, z: 1.443359375
time: 4.516063 x: 0.29931640625, y: 1.611328125, z: 1.42529296875
time: 4.538868 x: 0.296875, y: 1.61181640625, z: 1.41552734375
time: 4.557697999999999 x: 0.27783203125, y: 1.6142578125, z: 1.42431640625
time: 4.573673 x: 0.27490234375, y: 1.62451171875, z: 1.42431640625
time: 4.59372 x: 0.28369140625, y: 1.61767578125, z: 1.4189453125
time: 4.609299000000001 x: 0.29638671875, y: 1.61474609375, z: 1.42138671875
time: 4.628741000000001 x: 0.27880859375, y: 1.60205078125, z: 1.43359375
time: 4.644637 x: 0.2802734375, y: 1.6083984375, z: 1.4228515625
time: 4.663544000000001 x: 0.291015625, y: 1.609375, z: 1.4169921875
time: 4.6801509999999995 x: 0.2958984375, y: 1.6220703125, z: 1.42041015625
time: 4.700270000000001 x: 0.30029296875, y: 1.61083984375, z: 1.427734375
time: 4.715962 x: 0.2919921875, y: 1.619140625, z: 1.42822265625
time: 4.735508 x: 0.31201171875, y: 1.6123046875, z: 1.419921875
time: 4.751024999999999 x: 0.29736328125, y: 1.61572265625, z: 1.423828125
time: 4.769698000000001 x: 0.3017578125, y: 1.607421875, z: 1.41796875
time: 4.789143 x: 0.28662109375, y: 1.61083984375, z: 1.4208984375
time: 4.805813 x: 0.28515625, y: 1.61083984375, z: 1.42919921875
time: 4.826218 x: 0.3076171875, y: 1.6083984375, z: 1.421875
time: 4.842329 x: 0.283203125, y: 1.60888671875, z: 1.42138671875
time: 4.861459000000001 x: 0.30322265625, y: 1.619140625, z: 1.42138671875
time: 4.877120000000001 x: 0.28271484375, y: 1.61767578125, z: 1.42626953125
time: 4.897253999999999 x: 0.2890625, y: 1.60009765625, z: 1.42578125
time: 4.91331 x: 0.279296875, y: 1.611328125, z: 1.4287109375
time: 4.95724 x: 0.2880859375, y: 1.61572265625, z: 1.421875
time: 4.977912000000001 x: 0.29296875, y: 1.61474609375, z: 1.42529296875
time: 5.000017000000001 x: 0.296875, y: 1.61669921875, z: 1.4287109375
time: 5.016069000000001 x: 0.29443359375, y: 1.60107421875, z: 1.4228515625
time: 5.036036999999999 x: 0.2958984375, y: 1.60595703125, z: 1.4150390625
time: 5.052225000000001 x: 0.2978515625, y: 1.6025390625, z: 1.42431640625
time: 5.072603 x: 0.2861328125, y: 1.62646484375, z: 1.41162109375
time: 5.08885 x: 0.29248046875, y: 1.615234375, z: 1.4375
time: 5.108568000000001 x: 0.29345703125, y: 1.6103515625, z: 1.41845703125
time: 5.124747 x: 0.28662109375, y: 1.6044921875, z: 1.43310546875
time: 5.1447899999999995 x: 0.2958984375, y: 1.615234375, z: 1.4267578125
time: 5.160217 x: 0.2919921875, y: 1.60986328125, z: 1.427734375
time: 5.17964 x: 0.29052734375, y: 1.61181640625, z: 1.41650390625
time: 5.196124 x: 0.287109375, y: 1.607421875, z: 1.4287109375
time: 5.21651 x: 0.2939453125, y: 1.60791015625, z: 1.4248046875
time: 5.232674 x: 0.29345703125, y: 1.61376953125, z: 1.41845703125
time: 5.253279 x: 0.283203125, y: 1.61474609375, z: 1.42529296875
time: 5.2696320000000005 x: 0.29736328125, y: 1.60498046875, z: 1.41650390625
time: 5.288234999999999 x: 0.28076171875, y: 1.6162109375, z: 1.42236328125
time: 5.304813 x: 0.2880859375, y: 1.61083984375, z: 1.41943359375
time: 5.347301000000001 x: 0.29736328125, y: 1.6279296875, z: 1.42333984375
time: 5.368861 x: 0.29638671875, y: 1.60546875, z: 1.42138671875
time: 5.385554999999999 x: 0.279296875, y: 1.6123046875, z: 1.43359375
time: 5.405646 x: 0.28466796875, y: 1.62109375, z: 1.4169921875
time: 5.429654 x: 0.29443359375, y: 1.607421875, z: 1.4150390625
time: 5.446317 x: 0.298828125, y: 1.60400390625, z: 1.4228515625
time: 5.465698000000001 x: 0.30712890625, y: 1.6103515625, z: 1.41748046875
time: 5.481865999999999 x: 0.28857421875, y: 1.6064453125, z: 1.4169921875
time: 5.525545999999999 x: 0.29052734375, y: 1.60546875, z: 1.4248046875
time: 5.546591 x: 0.28955078125, y: 1.61279296875, z: 1.41162109375
time: 5.563591 x: 0.275390625, y: 1.6123046875, z: 1.4296875
time: 5.581651 x: 0.29248046875, y: 1.6171875, z: 1.4208984375
time: 5.5975980000000005 x: 0.2939453125, y: 1.61328125, z: 1.42724609375
time: 5.620043 x: 0.2841796875, y: 1.62451171875, z: 1.41650390625
time: 5.639989000000001 x: 0.2939453125, y: 1.6044921875, z: 1.42431640625
time: 5.656232999999999 x: 0.30322265625, y: 1.60986328125, z: 1.41796875
time: 5.675235 x: 0.2841796875, y: 1.6083984375, z: 1.431640625
time: 5.690866000000001 x: 0.29541015625, y: 1.61328125, z: 1.43701171875
time: 5.710306 x: 0.28955078125, y: 1.60302734375, z: 1.41796875
time: 5.726026 x: 0.29345703125, y: 1.609375, z: 1.41796875
time: 5.74171 x: 0.302734375, y: 1.6259765625, z: 1.42333984375
time: 0.006895999999999347 x: 0.2939453125, y: 1.6123046875, z: 1.4189453125
time: 0.026539999999999786 x: 0.294921875, y: 1.6025390625, z: 1.4091796875
time: 0.046928999999999554 x: 0.28125, y: 1.60302734375, z: 1.4228515625
time: 0.06273599999999924 x: 0.29443359375, y: 1.609375, z: 1.42333984375
time: 0.08233099999999993 x: 0.29296875, y: 1.625, z: 1.4228515625
time: 0.09800499999999968 x: 0.30712890625, y: 1.60986328125, z: 1.42041015625
time: 0.140752 x: 0.29638671875, y: 1.61376953125, z: 1.41845703125
time: 0.16166599999999942 x: 0.27587890625, y: 1.60400390625, z: 1.40478515625
time: 0.17801699999999965 x: 0.28955078125, y: 1.6064453125, z: 1.42724609375
time: 0.19749599999999923 x: 0.298828125, y: 1.61181640625, z: 1.41796875
time: 0.21373899999999946 x: 0.29345703125, y: 1.603515625, z: 1.419921875
time: 0.23392999999999997 x: 0.28125, y: 1.61328125, z: 1.43017578125
time: 0.2498099999999992 x: 0.2978515625, y: 1.615234375, z: 1.41259765625
time: 0.27009599999999967 x: 0.2841796875, y: 1.61767578125, z: 1.42431640625
time: 0.28605199999999975 x: 0.28564453125, y: 1.62158203125, z: 1.42236328125
time: 0.3059799999999999 x: 0.29296875, y: 1.6044921875, z: 1.43017578125
time: 0.3223389999999995 x: 0.30029296875, y: 1.60986328125, z: 1.42041015625
time: 0.38739299999999943 x: 0.29150390625, y: 1.603515625, z: 1.41943359375
time: 0.431705 x: 0.2900390625, y: 1.607421875, z: 1.427734375
time: 0.4528679999999996 x: 0.2880859375, y: 1.61572265625, z: 1.42626953125
time: 0.46871799999999997 x: 0.29248046875, y: 1.61279296875, z: 1.4306640625
time: 0.5119509999999998 x: 0.2880859375, y: 1.59521484375, z: 1.4140625
time: 0.5285679999999999 x: 0.2919921875, y: 1.60888671875, z: 1.41943359375
time: 0.5483479999999998 x: 0.30029296875, y: 1.6201171875, z: 1.416015625
time: 0.5644409999999995 x: 0.31298828125, y: 1.595703125, z: 1.43310546875
time: 0.5846239999999998 x: 0.283203125, y: 1.6083984375, z: 1.423828125
time: 0.6008189999999995 x: 0.29296875, y: 1.6123046875, z: 1.412109375
time: 0.6201659999999993 x: 0.2880859375, y: 1.6240234375, z: 1.4296875
time: 0.6365279999999993 x: 0.30224609375, y: 1.61767578125, z: 1.43017578125
time: 0.6572379999999995 x: 0.29150390625, y: 1.6123046875, z: 1.42578125
time: 0.006461999999999968 x: 0.29150390625, y: 1.6201171875, z: 1.4296875
time: 0.029932999999999765 x: 0.28662109375, y: 1.61083984375, z: 1.43310546875
time: 0.04535499999999981 x: 0.30126953125, y: 1.59765625, z: 1.42333984375
time: 0.06030200000000008 x: 0.28076171875, y: 1.61376953125, z: 1.41015625
time: 0.07984399999999958 x: 0.294921875, y: 1.62060546875, z: 1.419921875
time: 0.09475199999999973 x: 0.28466796875, y: 1.607421875, z: 1.41943359375
time: 0.1101839999999994 x: 0.296875, y: 1.6064453125, z: 1.4130859375
time: 0.12984799999999996 x: 0.30224609375, y: 1.6044921875, z: 1.4287109375
time: 0.1445949999999998 x: 0.2861328125, y: 1.6103515625, z: 1.43408203125
time: 0.1593719999999994 x: 0.31494140625, y: 1.609375, z: 1.4267578125
time: 0.17458099999999988 x: 0.29296875, y: 1.619140625, z: 1.42333984375
time: 0.19416399999999978 x: 0.2900390625, y: 1.6220703125, z: 1.42822265625
time: 0.20947099999999974 x: 0.29150390625, y: 1.6083984375, z: 1.4423828125
time: 0.224418 x: 0.2861328125, y: 1.6044921875, z: 1.41162109375
time: 0.23968200000000017 x: 0.28955078125, y: 1.61083984375, z: 1.42578125
time: 0.25821000000000005 x: 0.298828125, y: 1.61083984375, z: 1.419921875
time: 0.2774890000000001 x: 0.29541015625, y: 1.6103515625, z: 1.4248046875
time: 0.2921819999999995 x: 0.29248046875, y: 1.61962890625, z: 1.4169921875
time: 0.30714799999999975 x: 0.29345703125, y: 1.61669921875, z: 1.4208984375
time: 0.32283799999999996 x: 0.29296875, y: 1.6083984375, z: 1.4111328125
time: 0.34120799999999996 x: 0.28857421875, y: 1.59912109375, z: 1.4208984375
time: 0.35614800000000013 x: 0.30126953125, y: 1.60986328125, z: 1.421875
time: 0.3715579999999994 x: 0.2861328125, y: 1.611328125, z: 1.42138671875
time: 0.386304 x: 0.29248046875, y: 1.6103515625, z: 1.4208984375
time: 0.4014920000000002 x: 0.296875, y: 1.61474609375, z: 1.43017578125
time: 0.41969799999999946 x: 0.29833984375, y: 1.61376953125, z: 1.423828125
time: 0.43458799999999975 x: 0.29443359375, y: 1.6201171875, z: 1.42529296875
time: 0.449554 x: 0.29296875, y: 1.615234375, z: 1.42529296875
time: 0.4642249999999999 x: 0.30615234375, y: 1.6142578125, z: 1.423828125
time: 0.47954199999999947 x: 0.29052734375, y: 1.6142578125, z: 1.421875
time: 0.4946149999999996 x: 0.3046875, y: 1.61865234375, z: 1.42138671875
time: 0.5124059999999995 x: 0.298828125, y: 1.611328125, z: 1.42578125
time: 0.5284789999999999 x: 0.3037109375, y: 1.61474609375, z: 1.4296875
time: 0.5432939999999995 x: 0.2822265625, y: 1.6181640625, z: 1.41748046875
time: 0.5582630000000002 x: 0.3046875, y: 1.609375, z: 1.43408203125
time: 0.5775679999999994 x: 0.2919921875, y: 1.61328125, z: 1.4404296875
time: 0.593572 x: 0.29736328125, y: 1.61328125, z: 1.4306640625
time: 0.6125259999999999 x: 0.29443359375, y: 1.6083984375, z: 1.41748046875
time: 0.6275019999999998 x: 0.29541015625, y: 1.611328125, z: 1.4140625
time: 0.6417469999999996 x: 0.29345703125, y: 1.6083984375, z: 1.42333984375
time: 0.6584560000000002 x: 0.30078125, y: 1.609375, z: 1.4169921875
time: 0.6770699999999996 x: 0.30126953125, y: 1.59423828125, z: 1.42041015625
time: 0.6920489999999999 x: 0.28466796875, y: 1.611328125, z: 1.41796875
time: 0.7066979999999994 x: 0.29833984375, y: 1.6142578125, z: 1.42431640625
time: 0.7215030000000002 x: 0.29052734375, y: 1.6064453125, z: 1.42333984375
time: 0.736459 x: 0.2822265625, y: 1.6220703125, z: 1.4169921875
time: 0.7545839999999995 x: 0.30322265625, y: 1.61181640625, z: 1.421875
time: 0.769234 x: 0.296875, y: 1.60498046875, z: 1.43017578125
time: 0.7844220000000002 x: 0.29296875, y: 1.609375, z: 1.4228515625
time: 0.7991679999999999 x: 0.28466796875, y: 1.60693359375, z: 1.41455078125
time: 0.8136789999999996 x: 0.28125, y: 1.607421875, z: 1.4306640625
time: 0.8283209999999999 x: 0.29345703125, y: 1.6064453125, z: 1.43505859375
time: 0.8472299999999997 x: 0.2861328125, y: 1.609375, z: 1.42431640625
time: 0.861815 x: 0.306640625, y: 1.60400390625, z: 1.42431640625
time: 0.8768820000000002 x: 0.29345703125, y: 1.61865234375, z: 1.4228515625
time: 0.8917359999999999 x: 0.29736328125, y: 1.60693359375, z: 1.4267578125
time: 0.9067919999999994 x: 0.283203125, y: 1.6123046875, z: 1.41845703125
time: 0.9213879999999994 x: 0.28564453125, y: 1.6220703125, z: 1.4228515625
time: 0.010634000000000032 x: 0.29296875, y: 1.60888671875, z: 1.42529296875
time: 0.0288520000000001 x: 0.29736328125, y: 1.61865234375, z: 1.42822265625
time: 0.044213999999999753 x: 0.30419921875, y: 1.60986328125, z: 1.42626953125
time: 0.058698999999999835 x: 0.29638671875, y: 1.6103515625, z: 1.4248046875
time: 0.07401499999999972 x: 0.29638671875, y: 1.6162109375, z: 1.41162109375
time: 0.08985299999999974 x: 0.2998046875, y: 1.62158203125, z: 1.4130859375
time: 0.1310349999999998 x: 0.30810546875, y: 1.60546875, z: 1.423828125
time: 0.15151699999999968 x: 0.28955078125, y: 1.595703125, z: 1.4248046875
time: 0.16730299999999998 x: 0.29052734375, y: 1.61767578125, z: 1.421875
time: 0.18264799999999992 x: 0.2958984375, y: 1.609375, z: 1.42431640625
time: 0.20152599999999987 x: 0.2841796875, y: 1.61083984375, z: 1.42236328125
time: 0.21612099999999979 x: 0.29248046875, y: 1.61767578125, z: 1.4208984375
time: 0.2317429999999998 x: 0.3017578125, y: 1.61767578125, z: 1.4287109375
time: 0.24683900000000003 x: 0.30908203125, y: 1.61181640625, z: 1.42431640625
time: 0.26499799999999984 x: 0.28857421875, y: 1.61279296875, z: 1.42041015625
time: 0.28019399999999983 x: 0.30322265625, y: 1.611328125, z: 1.41796875
time: 0.2959989999999997 x: 0.30322265625, y: 1.61767578125, z: 1.42333984375
time: 0.31069499999999994 x: 0.31005859375, y: 1.61279296875, z: 1.42822265625
time: 0.32504399999999967 x: 0.29443359375, y: 1.62109375, z: 1.4228515625
